size,read-start,read-end,time,block-time
8192,40.540541784,40.540689768,0.000147984,0.000073992
16384,40.540692952,40.540876456,0.000183504,0.000045876
32768,40.540879912,40.541149056,0.000269144,0.000033643
65536,40.541152456,40.541603192,0.000450736,0.000028171
131072,40.541606200,40.542430736,0.000824536,0.000025767
262144,40.542434064,40.543974752,0.001540688,0.000024073
524288,40.543978920,40.547075240,0.003096320,0.000024190
1048576,40.547078936,40.553231424,0.006152488,0.000024033
2097152,40.553236856,40.565611368,0.012374512,0.000024169
4096,40.565616848,40.565748488,0.000131640,0.000131640
8192,40.565752512,40.565898232,0.000145720,0.000072860
16384,40.565901296,40.566084840,0.000183544,0.000045886
32768,40.566088192,40.566358320,0.000270128,0.000033766
65536,40.566361664,40.566808744,0.000447080,0.000027943
131072,40.566812488,40.567640000,0.000827512,0.000025860
262144,40.567643064,40.569227912,0.001584848,0.000024763
524288,40.569232000,40.572428024,0.003196024,0.000024969
1048576,40.572432400,40.578565376,0.006132976,0.000023957
2097152,40.578570200,40.591062232,0.012492032,0.000024398
4096,40.591067984,40.591206480,0.000138496,0.000138496
8192,40.591211192,40.591464520,0.000253328,0.000126664
16384,40.591467712,40.591649528,0.000181816,0.000045454
32768,40.591653144,40.591924288,0.000271144,0.000033893
65536,40.591927320,40.592376744,0.000449424,0.000028089
131072,40.592380024,40.593206872,0.000826848,0.000025839
262144,40.593210160,40.594786576,0.001576416,0.000024631
524288,40.594790160,40.597871592,0.003081432,0.000024074
1048576,40.597875360,40.604106328,0.006230968,0.000024340
2097152,40.604111264,40.616355200,0.012243936,0.000023914
4096,40.616360832,40.616487312,0.000126480,0.000126480
8192,40.616491072,40.616633312,0.000142240,0.000071120
16384,40.616637520,40.616824304,0.000186784,0.000046696
32768,40.616827656,40.617102104,0.000274448,0.000034306
65536,40.617105552,40.617554960,0.000449408,0.000028088
131072,40.617558760,40.618382504,0.000823744,0.000025742
262144,40.618386032,40.619961312,0.001575280,0.000024614
524288,40.620043048,40.623155872,0.003112824,0.000024319
1048576,40.623160296,40.629285376,0.006125080,0.000023926
2097152,40.629290008,40.641991480,0.012701472,0.000024808
4096,40.641997336,40.642130848,0.000133512,0.000133512
8192,40.642135184,40.642282192,0.000147008,0.000073504
16384,40.642285360,40.642470896,0.000185536,0.000046384
32768,40.642474216,40.642747256,0.000273040,0.000034130
65536,40.642750264,40.643198312,0.000448048,0.000028003
131072,40.643201312,40.644022552,0.000821240,0.000025664
262144,40.644026248,40.645605528,0.001579280,0.000024676
524288,40.645609416,40.648705192,0.003095776,0.000024186
1048576,40.648709816,40.654958200,0.006248384,0.000024408
2097152,40.654963856,40.667359456,0.012395600,0.000024210
4096,40.667365728,40.667489352,0.000123624,0.000123624
8192,40.667493448,40.667638880,0.000145432,0.000072716
16384,40.667642552,40.667827528,0.000184976,0.000046244
32768,40.667830872,40.668234728,0.000403856,0.000050482
65536,40.668237864,40.668705672,0.000467808,0.000029238
131072,40.668708992,40.669530448,0.000821456,0.000025671
262144,40.669533584,40.671209200,0.001675616,0.000026181
524288,40.671214144,40.674316800,0.003102656,0.000024240
1048576,40.674320976,40.680547328,0.006226352,0.000024322
2097152,40.680552120,40.692849712,0.012297592,0.000024019
4096,40.692855400,40.692982176,0.000126776,0.000126776
8192,40.692986608,40.693131696,0.000145088,0.000072544
16384,40.693135312,40.693321360,0.000186048,0.000046512
32768,40.693324888,40.693594920,0.000270032,0.000033754
65536,40.693598120,40.694046904,0.000448784,0.000028049
131072,40.694050328,40.694876944,0.000826616,0.000025832
262144,40.694880376,40.696709304,0.001828928,0.000028577
524288,40.696713232,40.699811360,0.003098128,0.000024204
1048576,40.699815192,40.706038880,0.006223688,0.000024311
2097152,40.706043720,40.718402664,0.012358944,0.000024139
4096,40.718407600,40.718530400,0.000122800,0.000122800
8192,40.718534216,40.718675664,0.000141448,0.000070724
16384,40.718678744,40.718863736,0.000184992,0.000046248
32768,40.718866944,40.719138568,0.000271624,0.000033953
65536,40.719141784,40.719593320,0.000451536,0.000028221
131072,40.719596864,40.720440616,0.000843752,0.000026367
262144,40.720444688,40.722037928,0.001593240,0.000024894
524288,40.722042344,40.725130080,0.003087736,0.000024123
1048576,40.725134312,40.731309864,0.006175552,0.000024123
2097152,40.731315608,40.743581696,0.012266088,0.000023957
4096,40.743587080,40.743712576,0.000125496,0.000125496
8192,40.743717344,40.743874992,0.000157648,0.000078824
16384,40.743878520,40.744065288,0.000186768,0.000046692
32768,40.744068576,40.744357936,0.000289360,0.000036170
65536,40.744361224,40.744959968,0.000598744,0.000037422
131072,40.744963480,40.745790152,0.000826672,0.000025833
262144,40.745793408,40.747372040,0.001578632,0.000024666
524288,40.747375496,40.750557192,0.003181696,0.000024857
1048576,40.750562096,40.756697112,0.006135016,0.000023965
2097152,40.756701704,40.769102072,0.012400368,0.000024219
4096,40.769108216,40.769233232,0.000125016,0.000125016
8192,40.769237216,40.769383144,0.000145928,0.000072964
16384,40.769386624,40.769657560,0.000270936,0.000067734
32768,40.769660768,40.769953952,0.000293184,0.000036648
65536,40.769957056,40.770517464,0.000560408,0.000035025
131072,40.770521904,40.771351672,0.000829768,0.000025930
262144,40.771355016,40.772936600,0.001581584,0.000024712
524288,40.772940888,40.776027168,0.003086280,0.000024112
1048576,40.776031504,40.782190016,0.006158512,0.000024057
2097152,40.782195432,40.794737504,0.012542072,0.000024496
4096,40.794743808,40.794876288,0.000132480,0.000132480
8192,40.794881392,40.795036168,0.000154776,0.000077388
16384,40.795040448,40.795230488,0.000190040,0.000047510
32768,40.795233720,40.795507104,0.000273384,0.000034173
65536,40.795510328,40.795959056,0.000448728,0.000028046
131072,40.795962176,40.796787728,0.000825552,0.000025798
262144,40.796791152,40.798382832,0.001591680,0.000024870
524288,40.798386576,40.801548216,0.003161640,0.000024700
1048576,40.801552968,40.807685872,0.006132904,0.000023957
2097152,40.807689864,40.820221776,0.012531912,0.000024476
4096,40.820227624,40.820363232,0.000135608,0.000135608
8192,40.820367576,40.820514680,0.000147104,0.000073552
16384,40.820518280,40.820699064,0.000180784,0.000045196
32768,40.820702152,40.820975936,0.000273784,0.000034223
65536,40.820979064,40.821427488,0.000448424,0.000028026
131072,40.821430576,40.822255504,0.000824928,0.000025779
262144,40.822258704,40.823832968,0.001574264,0.000024598
524288,40.823836520,40.826924936,0.003088416,0.000024128
1048576,40.826928944,40.832962544,0.006033600,0.000023569
2097152,40.832967296,40.845200600,0.012233304,0.000023893
4096,40.845206816,40.845333256,0.000126440,0.000126440
8192,40.845338424,40.845485736,0.000147312,0.000073656
16384,40.845489520,40.845672872,0.000183352,0.000045838
32768,40.845676344,40.846095936,0.000419592,0.000052449
65536,40.846099056,40.846570656,0.000471600,0.000029475
131072,40.846574144,40.847398232,0.000824088,0.000025753
262144,40.847401952,40.848985472,0.001583520,0.000024743
524288,40.848989688,40.852195576,0.003205888,0.000025046
1048576,40.852200392,40.858367640,0.006167248,0.000024091
2097152,40.858372320,40.870840768,0.012468448,0.000024352
4096,40.870846144,40.870983352,0.000137208,0.000137208
8192,40.870988144,40.871222288,0.000234144,0.000117072
16384,40.871225264,40.871412232,0.000186968,0.000046742
32768,40.871415360,40.871684984,0.000269624,0.000033703
65536,40.871688168,40.872156440,0.000468272,0.000029267
131072,40.872159672,40.872984136,0.000824464,0.000025764
262144,40.872987536,40.874571736,0.001584200,0.000024753
524288,40.874575144,40.877604904,0.003029760,0.000023670
1048576,40.877609008,40.883839552,0.006230544,0.000024338
2097152,40.883844328,40.896095512,0.012251184,0.000023928
4096,40.896100944,40.896232848,0.000131904,0.000131904
8192,40.896237528,40.896390160,0.000152632,0.000076316
16384,40.896394720,40.896603536,0.000208816,0.000052204
32768,40.896607224,40.896882752,0.000275528,0.000034441
65536,40.896886080,40.897353624,0.000467544,0.000029221
131072,40.897356616,40.898180624,0.000824008,0.000025750
262144,40.898183952,40.899766320,0.001582368,0.000024725
524288,40.899769728,40.902985608,0.003215880,0.000025124
1048576,40.902990456,40.909822864,0.006832408,0.000026689
2097152,40.909827176,40.922286136,0.012458960,0.000024334
4096,40.922291840,40.922429496,0.000137656,0.000137656
8192,40.922434144,40.922582768,0.000148624,0.000074312
16384,40.922586216,40.922771752,0.000185536,0.000046384
32768,40.922774976,40.923046120,0.000271144,0.000033893
65536,40.923049224,40.923497312,0.000448088,0.000028005
131072,40.923500592,40.924328360,0.000827768,0.000025868
262144,40.924331512,40.925908176,0.001576664,0.000024635
524288,40.925911904,40.929006392,0.003094488,0.000024176
1048576,40.929010928,40.935250216,0.006239288,0.000024372
2097152,40.935255184,40.947872672,0.012617488,0.000024644
4096,40.947878608,40.948004944,0.000126336,0.000126336
8192,40.948009448,40.948155672,0.000146224,0.000073112
16384,40.948158896,40.948362520,0.000203624,0.000050906
32768,40.948365824,40.948635744,0.000269920,0.000033740
65536,40.948638824,40.949086768,0.000447944,0.000027997
131072,40.949089840,40.950087296,0.000997456,0.000031171
262144,40.950091832,40.951655968,0.001564136,0.000024440
524288,40.951659784,40.954752624,0.003092840,0.000024163
1048576,40.954756792,40.960981304,0.006224512,0.000024315
2097152,40.960985680,40.973296184,0.012310504,0.000024044
4096,40.973301672,40.973428192,0.000126520,0.000126520
8192,40.973432648,40.973578520,0.000145872,0.000072936
16384,40.973582072,40.973767880,0.000185808,0.000046452
32768,40.973770872,40.974043760,0.000272888,0.000034111
65536,40.974047432,40.974495752,0.000448320,0.000028020
131072,40.974498816,40.975333672,0.000834856,0.000026089
262144,40.975337352,40.976918064,0.001580712,0.000024699
524288,40.976922008,40.979929960,0.003007952,0.000023500
1048576,40.979933960,40.986177152,0.006243192,0.000024387
2097152,40.986181824,40.998530224,0.012348400,0.000024118
4096,40.998535464,40.998663640,0.000128176,0.000128176
8192,40.998668400,40.998822536,0.000154136,0.000077068
16384,40.998827008,40.999024656,0.000197648,0.000049412
32768,40.999028168,40.999307192,0.000279024,0.000034878
65536,40.999310496,40.999757608,0.000447112,0.000027945
131072,40.999761168,41.000682336,0.000921168,0.000028786
262144,41.000686536,41.002272632,0.001586096,0.000024783
524288,41.002276376,41.005369760,0.003093384,0.000024167
1048576,41.005373896,41.011584040,0.006210144,0.000024258
2097152,41.011589000,41.023842136,0.012253136,0.000023932
4096,41.023848056,41.023976592,0.000128536,0.000128536
8192,41.023981704,41.024136840,0.000155136,0.000077568
16384,41.024141136,41.024333376,0.000192240,0.000048060
32768,41.024336816,41.024756328,0.000419512,0.000052439
65536,41.024759720,41.025225704,0.000465984,0.000029124
131072,41.025229024,41.026052816,0.000823792,0.000025744
262144,41.026056304,41.027631024,0.001574720,0.000024605
524288,41.027634768,41.030739632,0.003104864,0.000024257
1048576,41.030743984,41.037872832,0.007128848,0.000027847
2097152,41.037876832,41.050433344,0.012556512,0.000024524
4096,41.050438728,41.050575448,0.000136720,0.000136720
8192,41.050580360,41.050727184,0.000146824,0.000073412
16384,41.050730552,41.050914776,0.000184224,0.000046056
32768,41.050918304,41.051207056,0.000288752,0.000036094
65536,41.051210600,41.051790424,0.000579824,0.000036239
131072,41.051793800,41.052622296,0.000828496,0.000025891
262144,41.052625552,41.054214408,0.001588856,0.000024826
524288,41.054217816,41.057315984,0.003098168,0.000024204
1048576,41.057320376,41.063466688,0.006146312,0.000024009
2097152,41.063471536,41.075903816,0.012432280,0.000024282
4096,41.075909048,41.076031488,0.000122440,0.000122440
8192,41.076035480,41.076181592,0.000146112,0.000073056
16384,41.076185176,41.076479464,0.000294288,0.000073572
32768,41.076482744,41.076754456,0.000271712,0.000033964
65536,41.076758008,41.077226008,0.000468000,0.000029250
131072,41.077229528,41.078051200,0.000821672,0.000025677
262144,41.078054320,41.079639224,0.001584904,0.000024764
524288,41.079643536,41.082860128,0.003216592,0.000025130
1048576,41.082864752,41.088841352,0.005976600,0.000023346
2097152,41.088845624,41.101614424,0.012768800,0.000024939
4096,41.101620568,41.101760088,0.000139520,0.000139520
8192,41.101764800,41.101910912,0.000146112,0.000073056
16384,41.101914760,41.102101296,0.000186536,0.000046634
32768,41.102104608,41.102376232,0.000271624,0.000033953
65536,41.102380080,41.102828016,0.000447936,0.000027996
131072,41.102831504,41.103657032,0.000825528,0.000025798
262144,41.103660136,41.105476008,0.001815872,0.000028373
524288,41.105479672,41.108563016,0.003083344,0.000024089
1048576,41.108567144,41.114804824,0.006237680,0.000024366
2097152,41.114809680,41.127034424,0.012224744,0.000023876
4096,41.127039936,41.127173472,0.000133536,0.000133536
8192,41.127178584,41.127330792,0.000152208,0.000076104
16384,41.127335464,41.127526864,0.000191400,0.000047850
32768,41.127530336,41.127805240,0.000274904,0.000034363
65536,41.127808480,41.128261288,0.000452808,0.000028300
131072,41.128264544,41.129088088,0.000823544,0.000025736
262144,41.129092024,41.130704320,0.001612296,0.000025192
524288,41.130708808,41.133808000,0.003099192,0.000024212
1048576,41.133812520,41.139809688,0.005997168,0.000023426
2097152,41.139814384,41.152259016,0.012444632,0.000024306
4096,41.152264792,41.152402720,0.000137928,0.000137928
8192,41.152408136,41.152553936,0.000145800,0.000072900
16384,41.152557368,41.152739104,0.000181736,0.000045434
32768,41.152742608,41.153011984,0.000269376,0.000033672
65536,41.153015128,41.153482952,0.000467824,0.000029239
131072,41.153486128,41.154310192,0.000824064,0.000025752
262144,41.154313536,41.155905248,0.001591712,0.000024871
524288,41.155910224,41.159012360,0.003102136,0.000024235
1048576,41.159016656,41.165368704,0.006352048,0.000024813
2097152,41.165373976,41.178411568,0.013037592,0.000025464
4096,41.178416848,41.178556840,0.000139992,0.000139992
8192,41.178561072,41.178705072,0.000144000,0.000072000
16384,41.178709152,41.178893904,0.000184752,0.000046188
32768,41.178897168,41.179187144,0.000289976,0.000036247
65536,41.179190352,41.179657088,0.000466736,0.000029171
131072,41.179660456,41.180581888,0.000921432,0.000028795
262144,41.180585848,41.182178680,0.001592832,0.000024888
524288,41.182182488,41.185279728,0.003097240,0.000024197
1048576,41.185283672,41.191555968,0.006272296,0.000024501
2097152,41.191561360,41.203838120,0.012276760,0.000023978
4096,41.203843448,41.203968888,0.000125440,0.000125440
8192,41.203973608,41.204117472,0.000143864,0.000071932
16384,41.204120968,41.204306160,0.000185192,0.000046298
32768,41.204309152,41.204599464,0.000290312,0.000036289
65536,41.204602704,41.205053128,0.000450424,0.000028152
131072,41.205056008,41.205880928,0.000824920,0.000025779
262144,41.205884168,41.207460200,0.001576032,0.000024626
524288,41.207463560,41.210657752,0.003194192,0.000024955
1048576,41.210662104,41.216836024,0.006173920,0.000024117
2097152,41.216840512,41.229189992,0.012349480,0.000024120
4096,41.229195456,41.229319608,0.000124152,0.000124152
8192,41.229324496,41.229466280,0.000141784,0.000070892
16384,41.229469504,41.229653280,0.000183776,0.000045944
32768,41.229656712,41.230126632,0.000469920,0.000058740
65536,41.230131144,41.230601448,0.000470304,0.000029394
131072,41.230605960,41.231445648,0.000839688,0.000026240
262144,41.231448912,41.233045368,0.001596456,0.000024945
524288,41.233049488,41.236165952,0.003116464,0.000024347
1048576,41.236170232,41.242317312,0.006147080,0.000024012
2097152,41.242322040,41.254851408,0.012529368,0.000024471
4096,41.254856800,41.255050360,0.000193560,0.000193560
8192,41.255054776,41.255197384,0.000142608,0.000071304
16384,41.255200968,41.255385112,0.000184144,0.000046036
32768,41.255388736,41.255660320,0.000271584,0.000033948
65536,41.255663176,41.256113432,0.000450256,0.000028141
131072,41.256116576,41.256944008,0.000827432,0.000025857
262144,41.256947304,41.258522776,0.001575472,0.000024617
524288,41.258526376,41.261632544,0.003106168,0.000024267
1048576,41.261636856,41.267821064,0.006184208,0.000024157
2097152,41.267825440,41.280254120,0.012428680,0.000024275
4096,41.280259432,41.280395864,0.000136432,0.000136432
8192,41.280399952,41.280549656,0.000149704,0.000074852
16384,41.280553328,41.280735936,0.000182608,0.000045652
32768,41.280739176,41.281008536,0.000269360,0.000033670
65536,41.281011504,41.281460072,0.000448568,0.000028036
131072,41.281462976,41.282288136,0.000825160,0.000025786
262144,41.282291288,41.283870544,0.001579256,0.000024676
524288,41.283874112,41.287492064,0.003617952,0.000028265
1048576,41.287496248,41.293748440,0.006252192,0.000024423
2097152,41.293752896,41.306015552,0.012262656,0.000023950
4096,41.306021232,41.306215512,0.000194280,0.000194280
8192,41.306219520,41.306366392,0.000146872,0.000073436
16384,41.306369760,41.306554600,0.000184840,0.000046210
32768,41.306557864,41.306827512,0.000269648,0.000033706
65536,41.306831088,41.307278960,0.000447872,0.000027992
131072,41.307282304,41.308106664,0.000824360,0.000025761
262144,41.308110648,41.309689920,0.001579272,0.000024676
524288,41.309693728,41.312880848,0.003187120,0.000024899
1048576,41.312885496,41.319003336,0.006117840,0.000023898
2097152,41.319008184,41.331417696,0.012409512,0.000024237
4096,41.331423200,41.331557720,0.000134520,0.000134520
8192,41.331562320,41.331709232,0.000146912,0.000073456
16384,41.331712424,41.331899072,0.000186648,0.000046662
32768,41.331902616,41.332193808,0.000291192,0.000036399
65536,41.332197704,41.332644744,0.000447040,0.000027940
131072,41.332648208,41.333472608,0.000824400,0.000025762
262144,41.333476664,41.335055096,0.001578432,0.000024663
524288,41.335058528,41.338145864,0.003087336,0.000024120
1048576,41.338150064,41.344366824,0.006216760,0.000024284
2097152,41.344371328,41.356636384,0.012265056,0.000023955
4096,41.356641184,41.356765808,0.000124624,0.000124624
8192,41.356770064,41.356915520,0.000145456,0.000072728
16384,41.356919208,41.357103496,0.000184288,0.000046072
32768,41.357106784,41.357375536,0.000268752,0.000033594
65536,41.357378848,41.357843888,0.000465040,0.000029065
131072,41.357847032,41.358667280,0.000820248,0.000025633
262144,41.358670808,41.360322504,0.001651696,0.000025808
524288,41.360326752,41.363474264,0.003147512,0.000024590
1048576,41.363478800,41.369592200,0.006113400,0.000023880
2097152,41.369596152,41.382135944,0.012539792,0.000024492
4096,41.382141144,41.382293504,0.000152360,0.000152360
8192,41.382298040,41.382455888,0.000157848,0.000078924
16384,41.382460184,41.382657248,0.000197064,0.000049266
32768,41.382660624,41.382935088,0.000274464,0.000034308
65536,41.382938232,41.383405792,0.000467560,0.000029222
131072,41.383409128,41.384235456,0.000826328,0.000025823
262144,41.384238920,41.385818648,0.001579728,0.000024683
524288,41.385822448,41.388910136,0.003087688,0.000024123
1048576,41.388914232,41.395141536,0.006227304,0.000024325
2097152,41.395146024,41.407467264,0.012321240,0.000024065
4096,41.407472416,41.407595800,0.000123384,0.000123384
8192,41.407600488,41.407744224,0.000143736,0.000071868
16384,41.407747920,41.407931400,0.000183480,0.000045870
32768,41.407934416,41.408205616,0.000271200,0.000033900
65536,41.408208664,41.408656464,0.000447800,0.000027988
131072,41.408660352,41.409484176,0.000823824,0.000025745
262144,41.409487976,41.411163224,0.001675248,0.000026176
524288,41.411167744,41.414268800,0.003101056,0.000024227
1048576,41.414273016,41.420521616,0.006248600,0.000024409
2097152,41.420526816,41.432859544,0.012332728,0.000024087
4096,41.432864864,41.432991032,0.000126168,0.000126168
8192,41.432994976,41.433138952,0.000143976,0.000071988
16384,41.433142376,41.433328768,0.000186392,0.000046598
32768,41.433332136,41.433605728,0.000273592,0.000034199
65536,41.433609248,41.434074888,0.000465640,0.000029102
131072,41.434077840,41.434901256,0.000823416,0.000025732
262144,41.434904320,41.436479160,0.001574840,0.000024607
524288,41.436482768,41.439571896,0.003089128,0.000024134
1048576,41.439576080,41.445807024,0.006230944,0.000024340
2097152,41.445811480,41.458188032,0.012376552,0.000024173
4096,41.458193792,41.458318104,0.000124312,0.000124312
8192,41.458322376,41.458469208,0.000146832,0.000073416
16384,41.458472312,41.458656528,0.000184216,0.000046054
32768,41.458659584,41.458930672,0.000271088,0.000033886
65536,41.458933840,41.459384808,0.000450968,0.000028186
131072,41.459387944,41.460246528,0.000858584,0.000026831
262144,41.460251376,41.461865352,0.001613976,0.000025218
524288,41.461869856,41.464992888,0.003123032,0.000024399
1048576,41.464997536,41.471211064,0.006213528,0.000024272
2097152,41.471215552,41.483494568,0.012279016,0.000023982
4096,41.483499704,41.483693472,0.000193768,0.000193768
8192,41.483697848,41.483844520,0.000146672,0.000073336
16384,41.483848040,41.484034360,0.000186320,0.000046580
32768,41.484038120,41.484306576,0.000268456,0.000033557
65536,41.484309688,41.484789176,0.000479488,0.000029968
131072,41.484792312,41.485619096,0.000826784,0.000025837
262144,41.485622440,41.487204192,0.001581752,0.000024715
524288,41.487207832,41.490396536,0.003188704,0.000024912
1048576,41.490400792,41.496543848,0.006143056,0.000023996
2097152,41.496548200,41.508922184,0.012373984,0.000024168
4096,41.508927192,41.509055288,0.000128096,0.000128096
8192,41.509059488,41.509206136,0.000146648,0.000073324
16384,41.509209808,41.509493432,0.000283624,0.000070906
32768,41.509496952,41.509771616,0.000274664,0.000034333
65536,41.509774984,41.510335256,0.000560272,0.000035017
131072,41.510338600,41.511169072,0.000830472,0.000025952
262144,41.511172040,41.512759352,0.001587312,0.000024802
524288,41.512763024,41.515858976,0.003095952,0.000024187
1048576,41.515862840,41.522007856,0.006145016,0.000024004
2097152,41.522012376,41.534295168,0.012282792,0.000023990
4096,41.534300408,41.534426016,0.000125608,0.000125608
8192,41.534430984,41.534575960,0.000144976,0.000072488
16384,41.534579336,41.534765144,0.000185808,0.000046452
32768,41.534768512,41.535038760,0.000270248,0.000033781
65536,41.535042304,41.535491536,0.000449232,0.000028077
131072,41.535495000,41.536319304,0.000824304,0.000025760
262144,41.536322792,41.537899760,0.001576968,0.000024640
524288,41.537903184,41.541021680,0.003118496,0.000024363
1048576,41.541026416,41.547147760,0.006121344,0.000023912
2097152,41.547152176,41.559829112,0.012676936,0.000024760
4096,41.559834272,41.560041968,0.000207696,0.000207696
8192,41.560046296,41.560284600,0.000238304,0.000119152
16384,41.560289128,41.560487736,0.000198608,0.000049652
32768,41.560492240,41.560774544,0.000282304,0.000035288
65536,41.560778112,41.561250032,0.000471920,0.000029495
131072,41.561253336,41.562078160,0.000824824,0.000025776
262144,41.562081928,41.563660456,0.001578528,0.000024665
524288,41.563663824,41.566751784,0.003087960,0.000024125
1048576,41.566756792,41.572901008,0.006144216,0.000024001
2097152,41.572905680,41.585162152,0.012256472,0.000023938
4096,41.585167072,41.585295720,0.000128648,0.000128648
8192,41.585300576,41.585453712,0.000153136,0.000076568
16384,41.585458040,41.585651232,0.000193192,0.000048298
32768,41.585654192,41.585929576,0.000275384,0.000034423
65536,41.585932776,41.586402368,0.000469592,0.000029350
131072,41.586405344,41.587334584,0.000929240,0.000029039
262144,41.587338128,41.588918680,0.001580552,0.000024696
524288,41.588922184,41.592118144,0.003195960,0.000024968
1048576,41.592122656,41.598227160,0.006104504,0.000023846
2097152,41.598231320,41.610401688,0.012170368,0.000023770
4096,41.610407016,41.610544480,0.000137464,0.000137464
8192,41.610548296,41.610692520,0.000144224,0.000072112
16384,41.610696008,41.610877968,0.000181960,0.000045490
32768,41.610881240,41.611155152,0.000273912,0.000034239
65536,41.611158312,41.611627072,0.000468760,0.000029297
131072,41.611630256,41.612451968,0.000821712,0.000025679
262144,41.612455800,41.614035944,0.001580144,0.000024690
524288,41.614039968,41.617138512,0.003098544,0.000024207
1048576,41.617142320,41.623321184,0.006178864,0.000024136
2097152,41.623326080,41.635545424,0.012219344,0.000023866
4096,41.635550592,41.635679336,0.000128744,0.000128744
8192,41.635683960,41.635837440,0.000153480,0.000076740
16384,41.635841752,41.636137160,0.000295408,0.000073852
32768,41.636140808,41.636413328,0.000272520,0.000034065
65536,41.636416672,41.636884760,0.000468088,0.000029255
131072,41.636888048,41.637714496,0.000826448,0.000025826
262144,41.637717480,41.639296624,0.001579144,0.000024674
524288,41.639300232,41.642427064,0.003126832,0.000024428
1048576,41.642431984,41.649846760,0.007414776,0.000028964
2097152,41.649851592,41.662308328,0.012456736,0.000024330
4096,41.662313728,41.662451232,0.000137504,0.000137504
8192,41.662455560,41.662600696,0.000145136,0.000072568
16384,41.662603944,41.662790592,0.000186648,0.000046662
32768,41.662793920,41.663084392,0.000290472,0.000036309
65536,41.663087704,41.663536392,0.000448688,0.000028043
131072,41.663539760,41.664363000,0.000823240,0.000025726
262144,41.664366304,41.665951168,0.001584864,0.000024764
524288,41.665954528,41.669098920,0.003144392,0.000024566
1048576,41.669103488,41.675372960,0.006269472,0.000024490
2097152,41.675378232,41.687727128,0.012348896,0.000024119
4096,41.687732536,41.687859000,0.000126464,0.000126464
8192,41.687863120,41.688006240,0.000143120,0.000071560
16384,41.688009488,41.688196296,0.000186808,0.000046702
32768,41.688199664,41.688471656,0.000271992,0.000033999
65536,41.688475256,41.688945600,0.000470344,0.000029397
131072,41.688949024,41.689772856,0.000823832,0.000025745
262144,41.689776192,41.691453280,0.001677088,0.000026205
524288,41.691457968,41.694549232,0.003091264,0.000024150
1048576,41.694553456,41.700744384,0.006190928,0.000024183
2097152,41.700748760,41.713358792,0.012610032,0.000024629
4096,41.713363872,41.713488952,0.000125080,0.000125080
8192,41.713493360,41.713638968,0.000145608,0.000072804
16384,41.713642920,41.713979408,0.000336488,0.000084122
32768,41.713982872,41.714254096,0.000271224,0.000033903
65536,41.714257448,41.714726584,0.000469136,0.000029321
131072,41.714729928,41.715557128,0.000827200,0.000025850
262144,41.715560648,41.717099280,0.001538632,0.000024041
524288,41.717102976,41.720382064,0.003279088,0.000025618
1048576,41.720387400,41.726511824,0.006124424,0.000023924
2097152,41.726515832,41.738879728,0.012363896,0.000024148
4096,41.738885960,41.739008720,0.000122760,0.000122760
8192,41.739013240,41.739157952,0.000144712,0.000072356
16384,41.739161584,41.739359072,0.000197488,0.000049372
32768,41.739364232,41.739655296,0.000291064,0.000036383
65536,41.739659608,41.740181488,0.000521880,0.000032618
131072,41.740186144,41.741032736,0.000846592,0.000026456
262144,41.741037432,41.742660296,0.001622864,0.000025357
524288,41.742664960,41.745782104,0.003117144,0.000024353
1048576,41.745787064,41.751920224,0.006133160,0.000023958
2097152,41.751924728,41.764273352,0.012348624,0.000024118
4096,41.764278672,41.764407912,0.000129240,0.000129240
8192,41.764412872,41.764563560,0.000150688,0.000075344
16384,41.764567528,41.764760504,0.000192976,0.000048244
32768,41.764763712,41.765039272,0.000275560,0.000034445
65536,41.765042360,41.765494256,0.000451896,0.000028243
131072,41.765497248,41.766323624,0.000826376,0.000025824
262144,41.766327152,41.767919176,0.001592024,0.000024875
524288,41.767923472,41.771060192,0.003136720,0.000024506
1048576,41.771065456,41.777195568,0.006130112,0.000023946
2097152,41.777200112,41.789544576,0.012344464,0.000024110
4096,41.789549672,41.789742680,0.000193008,0.000193008
8192,41.789747296,41.789890000,0.000142704,0.000071352
16384,41.789893608,41.790173568,0.000279960,0.000069990
32768,41.790177520,41.790601736,0.000424216,0.000053027
65536,41.790605296,41.791058080,0.000452784,0.000028299
131072,41.791061264,41.791888496,0.000827232,0.000025851
262144,41.791891912,41.793475928,0.001584016,0.000024750
524288,41.793479760,41.796571104,0.003091344,0.000024151
1048576,41.796575168,41.802743096,0.006167928,0.000024093
2097152,41.802747768,41.815085432,0.012337664,0.000024097
4096,41.815090712,41.815218776,0.000128064,0.000128064
8192,41.815223016,41.815367296,0.000144280,0.000072140
16384,41.815370504,41.815554336,0.000183832,0.000045958
32768,41.815557632,41.815828544,0.000270912,0.000033864
65536,41.815831936,41.816297168,0.000465232,0.000029077
131072,41.816300432,41.817250024,0.000949592,0.000029675
262144,41.817253120,41.818830392,0.001577272,0.000024645
524288,41.818834112,41.822038576,0.003204464,0.000025035
1048576,41.822043336,41.828741856,0.006698520,0.000026166
2097152,41.828746424,41.841163448,0.012417024,0.000024252
4096,41.841169552,41.841371384,0.000201832,0.000201832
8192,41.841376784,41.841523440,0.000146656,0.000073328
16384,41.841526736,41.841712184,0.000185448,0.000046362
32768,41.841715176,41.841991080,0.000275904,0.000034488
65536,41.841993984,41.842442640,0.000448656,0.000028041
