size,read-start,read-end,time,block-time
65536,18.161254976,18.161426616,0.000171640,0.000010728
131072,18.161430080,18.161724088,0.000294008,0.000009188
262144,18.161727512,18.162318576,0.000591064,0.000009235
524288,18.162322328,18.163405568,0.001083240,0.000008463
1048576,18.163409152,18.165730104,0.002320952,0.000009066
2097152,18.165734512,18.170381920,0.004647408,0.000009077
4096,18.170386080,18.170462928,0.000076848,0.000076848
8192,18.170466600,18.170550336,0.000083736,0.000041868
16384,18.170553608,18.170652104,0.000098496,0.000024624
32768,18.170655672,18.170777440,0.000121768,0.000015221
65536,18.170781160,18.170952912,0.000171752,0.000010734
131072,18.170956336,18.171251136,0.000294800,0.000009212
262144,18.171254600,18.171835904,0.000581304,0.000009083
524288,18.171839896,18.172992728,0.001152832,0.000009006
1048576,18.172995912,18.175333744,0.002337832,0.000009132
2097152,18.175338104,18.179999088,0.004660984,0.000009103
4096,18.180003168,18.180147480,0.000144312,0.000144312
8192,18.180150920,18.180232808,0.000081888,0.000040944
16384,18.180236344,18.180334632,0.000098288,0.000024572
32768,18.180337944,18.180458032,0.000120088,0.000015011
65536,18.180461072,18.180654432,0.000193360,0.000012085
131072,18.180658448,18.181107048,0.000448600,0.000014019
262144,18.181110320,18.181691904,0.000581584,0.000009087
524288,18.181695552,18.182846664,0.001151112,0.000008993
1048576,18.182850056,18.185151536,0.002301480,0.000008990
2097152,18.185155288,18.189813272,0.004657984,0.000009098
4096,18.189817336,18.189892600,0.000075264,0.000075264
8192,18.189896592,18.189978104,0.000081512,0.000040756
16384,18.189981512,18.190078760,0.000097248,0.000024312
32768,18.190082176,18.190201872,0.000119696,0.000014962
65536,18.190205152,18.190398304,0.000193152,0.000012072
131072,18.190402176,18.190697336,0.000295160,0.000009224
262144,18.190700200,18.191245008,0.000544808,0.000008513
524288,18.191248464,18.193034032,0.001785568,0.000013950
1048576,18.193037720,18.195350864,0.002313144,0.000009036
2097152,18.195354752,18.199962824,0.004608072,0.000009000
4096,18.199966776,18.200041992,0.000075216,0.000075216
8192,18.200045632,18.200126472,0.000080840,0.000040420
16384,18.200130224,18.200226000,0.000095776,0.000023944
32768,18.200229192,18.200366056,0.000136864,0.000017108
65536,18.200369128,18.200567344,0.000198216,0.000012389
131072,18.200571176,18.200871904,0.000300728,0.000009398
262144,18.200875616,18.201460104,0.000584488,0.000009133
524288,18.201464320,18.202623640,0.001159320,0.000009057
1048576,18.202627568,18.204925376,0.002297808,0.000008976
2097152,18.204928784,18.210150952,0.005222168,0.000010200
4096,18.210155200,18.210253152,0.000097952,0.000097952
8192,18.210256944,18.210341904,0.000084960,0.000042480
16384,18.210345152,18.210442424,0.000097272,0.000024318
32768,18.210445624,18.210565600,0.000119976,0.000014997
65536,18.210568952,18.210740720,0.000171768,0.000010736
131072,18.210744424,18.211019720,0.000275296,0.000008603
262144,18.211022992,18.211607416,0.000584424,0.000009132
524288,18.211611288,18.212769896,0.001158608,0.000009052
1048576,18.212774200,18.215104104,0.002329904,0.000009101
2097152,18.215107792,18.219763688,0.004655896,0.000009094
4096,18.219768216,18.219844880,0.000076664,0.000076664
8192,18.219848968,18.220040512,0.000191544,0.000095772
16384,18.220043776,18.220142040,0.000098264,0.000024566
32768,18.220145456,18.220267760,0.000122304,0.000015288
65536,18.220270704,18.220444368,0.000173664,0.000010854
131072,18.220447512,18.220743336,0.000295824,0.000009245
262144,18.220746832,18.221326408,0.000579576,0.000009056
524288,18.221329872,18.222485016,0.001155144,0.000009025
1048576,18.222488992,18.224651992,0.002163000,0.000008449
2097152,18.224655624,18.229345176,0.004689552,0.000009159
4096,18.229349200,18.229427272,0.000078072,0.000078072
8192,18.229431000,18.229511424,0.000080424,0.000040212
16384,18.229515280,18.229629376,0.000114096,0.000028524
32768,18.229633096,18.229753424,0.000120328,0.000015041
65536,18.229757216,18.229930056,0.000172840,0.000010803
131072,18.229933912,18.230227632,0.000293720,0.000009179
262144,18.230230816,18.230810704,0.000579888,0.000009061
524288,18.230813928,18.231972632,0.001158704,0.000009052
1048576,18.231976576,18.234292864,0.002316288,0.000009048
2097152,18.234296320,18.239529136,0.005232816,0.000010220
4096,18.239533712,18.239630416,0.000096704,0.000096704
8192,18.239634216,18.239737432,0.000103216,0.000051608
16384,18.239741144,18.239837896,0.000096752,0.000024188
32768,18.239841936,18.239964312,0.000122376,0.000015297
65536,18.239967632,18.240138920,0.000171288,0.000010706
131072,18.240142632,18.240438560,0.000295928,0.000009248
262144,18.240441656,18.241025840,0.000584184,0.000009128
524288,18.241029296,18.242187176,0.001157880,0.000009046
1048576,18.242190864,18.244500712,0.002309848,0.000009023
2097152,18.244504968,18.249164968,0.004660000,0.000009102
4096,18.249169544,18.249247336,0.000077792,0.000077792
8192,18.249251424,18.249334904,0.000083480,0.000041740
16384,18.249338784,18.249435416,0.000096632,0.000024158
32768,18.249438616,18.249558592,0.000119976,0.000014997
65536,18.249562248,18.249752776,0.000190528,0.000011908
131072,18.249755920,18.250049712,0.000293792,0.000009181
262144,18.250053016,18.250633928,0.000580912,0.000009077
524288,18.250637360,18.251796320,0.001158960,0.000009054
1048576,18.251800432,18.254122032,0.002321600,0.000009069
2097152,18.254125472,18.258774800,0.004649328,0.000009081
4096,18.258779160,18.258854728,0.000075568,0.000075568
8192,18.258858488,18.258938912,0.000080424,0.000040212
16384,18.258942176,18.259055576,0.000113400,0.000028350
32768,18.259059240,18.259196752,0.000137512,0.000017189
65536,18.259200288,18.259393792,0.000193504,0.000012094
131072,18.259397256,18.259691664,0.000294408,0.000009200
262144,18.259694968,18.260273264,0.000578296,0.000009036
524288,18.260276888,18.261353016,0.001076128,0.000008407
1048576,18.261356680,18.263660720,0.002304040,0.000009000
2097152,18.263664240,18.268323984,0.004659744,0.000009101
4096,18.268328888,18.268405888,0.000077000,0.000077000
8192,18.268409368,18.268487136,0.000077768,0.000038884
16384,18.268491392,18.268589144,0.000097752,0.000024438
32768,18.268592368,18.268712448,0.000120080,0.000015010
65536,18.268715776,18.268888048,0.000172272,0.000010767
131072,18.268891504,18.269185584,0.000294080,0.000009190
262144,18.269188688,18.269732296,0.000543608,0.000008494
524288,18.269735896,18.270905992,0.001170096,0.000009141
1048576,18.270910288,18.273212696,0.002302408,0.000008994
2097152,18.273216224,18.277856448,0.004640224,0.000009063
4096,18.277860360,18.277934456,0.000074096,0.000074096
8192,18.277937792,18.278020800,0.000083008,0.000041504
16384,18.278023848,18.278140232,0.000116384,0.000029096
32768,18.278143616,18.278264976,0.000121360,0.000015170
65536,18.278268384,18.278459384,0.000191000,0.000011938
131072,18.278462848,18.278756488,0.000293640,0.000009176
262144,18.278759688,18.279339664,0.000579976,0.000009062
524288,18.279343024,18.280499696,0.001156672,0.000009037
1048576,18.280503584,18.282810416,0.002306832,0.000009011
2097152,18.282814448,18.287234928,0.004420480,0.000008634
4096,18.287239176,18.287317264,0.000078088,0.000078088
8192,18.287320880,18.287403504,0.000082624,0.000041312
16384,18.287407352,18.287505808,0.000098456,0.000024614
32768,18.287509072,18.287630096,0.000121024,0.000015128
65536,18.287633208,18.287829176,0.000195968,0.000012248
131072,18.287831824,18.288126696,0.000294872,0.000009215
262144,18.288129568,18.288713680,0.000584112,0.000009127
524288,18.288717728,18.289878032,0.001160304,0.000009065
1048576,18.289881608,18.292199904,0.002318296,0.000009056
2097152,18.292203712,18.296849144,0.004645432,0.000009073
4096,18.296853528,18.296928520,0.000074992,0.000074992
8192,18.296931872,18.297014592,0.000082720,0.000041360
16384,18.297018200,18.297114688,0.000096488,0.000024122
32768,18.297117912,18.297255832,0.000137920,0.000017240
65536,18.297258808,18.297436848,0.000178040,0.000011128
131072,18.297440496,18.297738928,0.000298432,0.000009326
262144,18.297742528,18.298323368,0.000580840,0.000009076
524288,18.298326664,18.299482560,0.001155896,0.000009030
1048576,18.299486296,18.301812312,0.002326016,0.000009086
2097152,18.301816272,18.306492160,0.004675888,0.000009133
4096,18.306496280,18.306576976,0.000080696,0.000080696
8192,18.306580680,18.306773264,0.000192584,0.000096292
16384,18.306776808,18.306874720,0.000097912,0.000024478
32768,18.306877640,18.306999384,0.000121744,0.000015218
65536,18.307002448,18.307417448,0.000415000,0.000025938
131072,18.307420504,18.307716032,0.000295528,0.000009235
262144,18.307719376,18.308300168,0.000580792,0.000009075
524288,18.308303944,18.309471104,0.001167160,0.000009118
1048576,18.309474736,18.311793336,0.002318600,0.000009057
2097152,18.311796880,18.316484232,0.004687352,0.000009155
4096,18.316488440,18.316569328,0.000080888,0.000080888
8192,18.316572648,18.316657592,0.000084944,0.000042472
16384,18.316660984,18.316756472,0.000095488,0.000023872
32768,18.316759944,18.316885912,0.000125968,0.000015746
65536,18.316889192,18.317082040,0.000192848,0.000012053
131072,18.317085248,18.317380560,0.000295312,0.000009228
262144,18.317383712,18.317934072,0.000550360,0.000008599
524288,18.317937792,18.319101912,0.001164120,0.000009095
1048576,18.319105664,18.321408000,0.002302336,0.000008994
2097152,18.321412248,18.326888696,0.005476448,0.000010696
4096,18.326893320,18.327007768,0.000114448,0.000114448
8192,18.327013528,18.327122304,0.000108776,0.000054388
16384,18.327126608,18.327242320,0.000115712,0.000028928
32768,18.327246232,18.327367304,0.000121072,0.000015134
65536,18.327371976,18.327583920,0.000211944,0.000013247
131072,18.327588320,18.327881200,0.000292880,0.000009152
262144,18.327885680,18.328482672,0.000596992,0.000009328
524288,18.328486392,18.329627168,0.001140776,0.000008912
1048576,18.329630768,18.331927936,0.002297168,0.000008973
2097152,18.331931816,18.336538712,0.004606896,0.000008998
4096,18.336543168,18.336625608,0.000082440,0.000082440
8192,18.336629552,18.336711640,0.000082088,0.000041044
16384,18.336715360,18.336813088,0.000097728,0.000024432
32768,18.336816696,18.336956264,0.000139568,0.000017446
65536,18.336960088,18.337149672,0.000189584,0.000011849
131072,18.337152928,18.337447208,0.000294280,0.000009196
262144,18.337450912,18.338032088,0.000581176,0.000009081
524288,18.338035848,18.339186696,0.001150848,0.000008991
1048576,18.339190344,18.341522544,0.002332200,0.000009110
2097152,18.341526072,18.347356536,0.005830464,0.000011388
4096,18.347360728,18.347459096,0.000098368,0.000098368
8192,18.347462448,18.347542880,0.000080432,0.000040216
16384,18.347546384,18.347642856,0.000096472,0.000024118
32768,18.347646272,18.347788656,0.000142384,0.000017798
65536,18.347792248,18.347964984,0.000172736,0.000010796
131072,18.347968008,18.348261704,0.000293696,0.000009178
262144,18.348265192,18.348847984,0.000582792,0.000009106
524288,18.348851872,18.350829320,0.001977448,0.000015449
1048576,18.350832584,18.353169104,0.002336520,0.000009127
2097152,18.353173504,18.357816064,0.004642560,0.000009068
4096,18.357820032,18.357899104,0.000079072,0.000079072
8192,18.357903200,18.357982768,0.000079568,0.000039784
16384,18.357986480,18.358086800,0.000100320,0.000025080
32768,18.358090336,18.358224960,0.000134624,0.000016828
65536,18.358228200,18.358399536,0.000171336,0.000010709
131072,18.358402696,18.358696200,0.000293504,0.000009172
262144,18.358699872,18.359277072,0.000577200,0.000009019
524288,18.359280976,18.360453520,0.001172544,0.000009160
1048576,18.360457352,18.362758056,0.002300704,0.000008987
2097152,18.362762280,18.367165208,0.004402928,0.000008599
4096,18.367169416,18.367246064,0.000076648,0.000076648
8192,18.367249800,18.367331768,0.000081968,0.000040984
16384,18.367335112,18.367430808,0.000095696,0.000023924
32768,18.367434472,18.367554720,0.000120248,0.000015031
65536,18.367558008,18.367730544,0.000172536,0.000010784
131072,18.367733944,18.368041880,0.000307936,0.000009623
262144,18.368045400,18.368633440,0.000588040,0.000009188
524288,18.368637464,18.369795192,0.001157728,0.000009045
1048576,18.369799160,18.372115952,0.002316792,0.000009050
2097152,18.372120024,18.376789760,0.004669736,0.000009121
4096,18.376793840,18.376872360,0.000078520,0.000078520
8192,18.376875912,18.376965656,0.000089744,0.000044872
16384,18.376969528,18.377070224,0.000100696,0.000025174
32768,18.377073624,18.377196176,0.000122552,0.000015319
65536,18.377199448,18.377389600,0.000190152,0.000011885
131072,18.377393056,18.377687592,0.000294536,0.000009204
262144,18.377690504,18.378275152,0.000584648,0.000009135
524288,18.378278472,18.379433224,0.001154752,0.000009021
1048576,18.379437424,18.381769576,0.002332152,0.000009110
2097152,18.381773616,18.386490304,0.004716688,0.000009212
4096,18.386495024,18.386574288,0.000079264,0.000079264
8192,18.386578608,18.386683688,0.000105080,0.000052540
16384,18.386688368,18.386792816,0.000104448,0.000026112
32768,18.386796760,18.386920680,0.000123920,0.000015490
65536,18.386924480,18.387098328,0.000173848,0.000010865
131072,18.387101872,18.387398752,0.000296880,0.000009278
262144,18.387402312,18.387984552,0.000582240,0.000009097
524288,18.387987808,18.389149528,0.001161720,0.000009076
1048576,18.389152880,18.391467728,0.002314848,0.000009042
2097152,18.391471696,18.396198248,0.004726552,0.000009232
4096,18.396203008,18.396280560,0.000077552,0.000077552
8192,18.396284736,18.396364888,0.000080152,0.000040076
16384,18.396368680,18.396464296,0.000095616,0.000023904
32768,18.396467760,18.396587192,0.000119432,0.000014929
65536,18.396590944,18.396783400,0.000192456,0.000012029
131072,18.396786360,18.397082016,0.000295656,0.000009239
262144,18.397085624,18.397667264,0.000581640,0.000009088
524288,18.397670872,18.398825296,0.001154424,0.000009019
1048576,18.398828624,18.401117672,0.002289048,0.000008942
2097152,18.401121152,18.405789320,0.004668168,0.000009118
4096,18.405794008,18.405912144,0.000118136,0.000118136
8192,18.405916080,18.406005072,0.000088992,0.000044496
16384,18.406009440,18.406105856,0.000096416,0.000024104
32768,18.406109376,18.406230672,0.000121296,0.000015162
65536,18.406234168,18.406425072,0.000190904,0.000011932
131072,18.406428752,18.406723584,0.000294832,0.000009214
262144,18.406727280,18.407308168,0.000580888,0.000009076
524288,18.407311864,18.408468472,0.001156608,0.000009036
1048576,18.408472368,18.410797168,0.002324800,0.000009081
2097152,18.410800864,18.415478272,0.004677408,0.000009136
4096,18.415483024,18.415648264,0.000165240,0.000165240
8192,18.415652064,18.415734528,0.000082464,0.000041232
16384,18.415738112,18.415835768,0.000097656,0.000024414
32768,18.415839696,18.415962312,0.000122616,0.000015327
65536,18.415965760,18.416139392,0.000173632,0.000010852
131072,18.416142928,18.416437856,0.000294928,0.000009217
262144,18.416441232,18.417022872,0.000581640,0.000009088
524288,18.417026672,18.418180064,0.001153392,0.000009011
1048576,18.418183872,18.420502800,0.002318928,0.000009058
2097152,18.420506232,18.425185160,0.004678928,0.000009139
4096,18.425189368,18.425326680,0.000137312,0.000137312
8192,18.425331264,18.425427904,0.000096640,0.000048320
16384,18.425432016,18.425534176,0.000102160,0.000025540
32768,18.425538472,18.425662096,0.000123624,0.000015453
65536,18.425665440,18.425838392,0.000172952,0.000010809
131072,18.425842216,18.426137096,0.000294880,0.000009215
262144,18.426140664,18.427282072,0.001141408,0.000017835
524288,18.427285656,18.428445568,0.001159912,0.000009062
1048576,18.428449936,18.430777208,0.002327272,0.000009091
2097152,18.430781256,18.435434528,0.004653272,0.000009088
4096,18.435440008,18.435522024,0.000082016,0.000082016
8192,18.435526064,18.435609768,0.000083704,0.000041852
16384,18.435612984,18.435710472,0.000097488,0.000024372
32768,18.435713784,18.435851488,0.000137704,0.000017213
65536,18.435854576,18.436044128,0.000189552,0.000011847
131072,18.436047328,18.436341808,0.000294480,0.000009203
262144,18.436345056,18.436923968,0.000578912,0.000009045
524288,18.436927776,18.438084784,0.001157008,0.000009039
1048576,18.438088456,18.440406520,0.002318064,0.000009055
2097152,18.440410832,18.444722904,0.004312072,0.000008422
4096,18.444727160,18.444808272,0.000081112,0.000081112
8192,18.444811992,18.444895096,0.000083104,0.000041552
16384,18.444898712,18.444995648,0.000096936,0.000024234
32768,18.444999080,18.445120664,0.000121584,0.000015198
65536,18.445124336,18.445516728,0.000392392,0.000024525
131072,18.445520496,18.445823568,0.000303072,0.000009471
262144,18.445827120,18.446411760,0.000584640,0.000009135
524288,18.446415688,18.447602048,0.001186360,0.000009268
1048576,18.447606648,18.449973128,0.002366480,0.000009244
2097152,18.449977248,18.454555184,0.004577936,0.000008941
4096,18.454559368,18.454633768,0.000074400,0.000074400
8192,18.454637744,18.454721040,0.000083296,0.000041648
16384,18.454724448,18.454818168,0.000093720,0.000023430
32768,18.454821600,18.454957912,0.000136312,0.000017039
65536,18.454961552,18.455150432,0.000188880,0.000011805
131072,18.455153712,18.455465368,0.000311656,0.000009739
262144,18.455469688,18.456062888,0.000593200,0.000009269
524288,18.456067224,18.457246816,0.001179592,0.000009216
1048576,18.457250984,18.459551984,0.002301000,0.000008988
2097152,18.459556184,18.464182680,0.004626496,0.000009036
4096,18.464186752,18.464263496,0.000076744,0.000076744
8192,18.464267192,18.464347392,0.000080200,0.000040100
16384,18.464350720,18.464444528,0.000093808,0.000023452
32768,18.464448000,18.464569528,0.000121528,0.000015191
65536,18.464572944,18.464756856,0.000183912,0.000011495
131072,18.464760808,18.465058768,0.000297960,0.000009311
262144,18.465062128,18.465667136,0.000605008,0.000009453
524288,18.465670744,18.466843432,0.001172688,0.000009162
1048576,18.466847192,18.469149536,0.002302344,0.000008994
2097152,18.469154040,18.473766040,0.004612000,0.000009008
4096,18.473770048,18.473854280,0.000084232,0.000084232
8192,18.473858360,18.473943976,0.000085616,0.000042808
16384,18.473948176,18.474177744,0.000229568,0.000057392
32768,18.474181272,18.474302064,0.000120792,0.000015099
65536,18.474305552,18.474499192,0.000193640,0.000012102
131072,18.474502544,18.474797864,0.000295320,0.000009229
262144,18.474801088,18.475398544,0.000597456,0.000009335
524288,18.475402912,18.476566424,0.001163512,0.000009090
1048576,18.476570248,18.478881488,0.002311240,0.000009028
2097152,18.478884864,18.483506600,0.004621736,0.000009027
4096,18.483510272,18.483587032,0.000076760,0.000076760
8192,18.483590384,18.483669016,0.000078632,0.000039316
16384,18.483672776,18.483769256,0.000096480,0.000024120
32768,18.483772504,18.483893216,0.000120712,0.000015089
65536,18.483896664,18.484085688,0.000189024,0.000011814
131072,18.484089240,18.484385128,0.000295888,0.000009247
262144,18.484388536,18.484970784,0.000582248,0.000009098
524288,18.484974240,18.486709936,0.001735696,0.000013560
1048576,18.486714640,18.489024200,0.002309560,0.000009022
2097152,18.489028216,18.493661664,0.004633448,0.000009050
4096,18.493665272,18.493739336,0.000074064,0.000074064
8192,18.493743432,18.493823824,0.000080392,0.000040196
16384,18.493827944,18.493923712,0.000095768,0.000023942
32768,18.493927288,18.494064896,0.000137608,0.000017201
65536,18.494068576,18.494256680,0.000188104,0.000011756
131072,18.494260320,18.494556632,0.000296312,0.000009260
262144,18.494560304,18.495138080,0.000577776,0.000009028
524288,18.495142064,18.496247128,0.001105064,0.000008633
1048576,18.496251608,18.498565800,0.002314192,0.000009040
2097152,18.498569856,18.503215280,0.004645424,0.000009073
4096,18.503219512,18.503294768,0.000075256,0.000075256
8192,18.503298176,18.503382944,0.000084768,0.000042384
16384,18.503386888,18.503484832,0.000097944,0.000024486
32768,18.503488488,18.503620720,0.000132232,0.000016529
65536,18.503624256,18.503800304,0.000176048,0.000011003
131072,18.503804376,18.504100096,0.000295720,0.000009241
262144,18.504103640,18.505036608,0.000932968,0.000014578
524288,18.505040552,18.506231664,0.001191112,0.000009306
1048576,18.506236064,18.509756800,0.003520736,0.000013753
2097152,18.509760616,18.514393768,0.004633152,0.000009049
4096,18.514397296,18.514472320,0.000075024,0.000075024
8192,18.514476072,18.514554664,0.000078592,0.000039296
16384,18.514558112,18.514656400,0.000098288,0.000024572
32768,18.514659536,18.514779296,0.000119760,0.000014970
65536,18.514782640,18.514955200,0.000172560,0.000010785
131072,18.514958992,18.515308664,0.000349672,0.000010927
262144,18.515312880,18.515910040,0.000597160,0.000009331
524288,18.515913904,18.517069416,0.001155512,0.000009027
1048576,18.517073640,18.519386608,0.002312968,0.000009035
2097152,18.519390520,18.524027600,0.004637080,0.000009057
4096,18.524032096,18.524107560,0.000075464,0.000075464
8192,18.524111104,18.524284464,0.000173360,0.000086680
16384,18.524287824,18.524385992,0.000098168,0.000024542
32768,18.524389448,18.524634960,0.000245512,0.000030689
65536,18.524637856,18.524828112,0.000190256,0.000011891
131072,18.524831312,18.525124848,0.000293536,0.000009173
262144,18.525128192,18.525734336,0.000606144,0.000009471
524288,18.525738192,18.526896120,0.001157928,0.000009046
1048576,18.526900032,18.529227256,0.002327224,0.000009091
2097152,18.529231752,18.533869016,0.004637264,0.000009057
4096,18.533873104,18.533948968,0.000075864,0.000075864
8192,18.533952584,18.534032000,0.000079416,0.000039708
16384,18.534035184,18.534129768,0.000094584,0.000023646
32768,18.534133200,18.534254304,0.000121104,0.000015138
65536,18.534257536,18.534428040,0.000170504,0.000010657
131072,18.534431624,18.534723152,0.000291528,0.000009110
262144,18.534726304,18.535339904,0.000613600,0.000009588
524288,18.535343544,18.536519232,0.001175688,0.000009185
1048576,18.536523616,18.538831064,0.002307448,0.000009013
2097152,18.538834608,18.543446312,0.004611704,0.000009007
4096,18.543450096,18.543523656,0.000073560,0.000073560
8192,18.543527368,18.543607408,0.000080040,0.000040020
16384,18.543610864,18.543705560,0.000094696,0.000023674
32768,18.543709256,18.543830608,0.000121352,0.000015169
65536,18.543833928,18.544014904,0.000180976,0.000011311
131072,18.544018960,18.544320096,0.000301136,0.000009411
262144,18.544323480,18.544910184,0.000586704,0.000009167
524288,18.544914256,18.546138520,0.001224264,0.000009565
1048576,18.546142328,18.548439656,0.002297328,0.000008974
2097152,18.548443848,18.553063488,0.004619640,0.000009023
4096,18.553067512,18.553151008,0.000083496,0.000083496
8192,18.553154672,18.553237936,0.000083264,0.000041632
16384,18.553241280,18.553337184,0.000095904,0.000023976
32768,18.553340456,18.553464056,0.000123600,0.000015450
65536,18.553467080,18.553640600,0.000173520,0.000010845
131072,18.553643784,18.553938248,0.000294464,0.000009202
262144,18.553941592,18.554529616,0.000588024,0.000009188
524288,18.554533200,18.555710376,0.001177176,0.000009197
1048576,18.555715096,18.558028144,0.002313048,0.000009035
2097152,18.558032360,18.562701952,0.004669592,0.000009120
4096,18.562706384,18.562786208,0.000079824,0.000079824
8192,18.562790280,18.562872976,0.000082696,0.000041348
16384,18.562876424,18.562973712,0.000097288,0.000024322
32768,18.562977016,18.563098432,0.000121416,0.000015177
65536,18.563102032,18.563273376,0.000171344,0.000010709
131072,18.563277104,18.563572608,0.000295504,0.000009235
262144,18.563575832,18.564156072,0.000580240,0.000009066
524288,18.564159824,18.565340264,0.001180440,0.000009222
1048576,18.565344920,18.567650848,0.002305928,0.000009008
2097152,18.567654608,18.572280496,0.004625888,0.000009035
4096,18.572284552,18.572359592,0.000075040,0.000075040
8192,18.572363136,18.572457888,0.000094752,0.000047376
16384,18.572461128,18.572557000,0.000095872,0.000023968
32768,18.572560088,18.572681248,0.000121160,0.000015145
65536,18.572684456,18.572857056,0.000172600,0.000010787
131072,18.572860920,18.573153768,0.000292848,0.000009152
262144,18.573156944,18.573735272,0.000578328,0.000009036
524288,18.573738528,18.575445192,0.001706664,0.000013333
1048576,18.575448768,18.577786440,0.002337672,0.000009132
2097152,18.577790824,18.582410496,0.004619672,0.000009023
4096,18.582414400,18.582490984,0.000076584,0.000076584
8192,18.582494888,18.582574552,0.000079664,0.000039832
16384,18.582578072,18.582673744,0.000095672,0.000023918
32768,18.582677056,18.582814944,0.000137888,0.000017236
65536,18.582818384,18.582993760,0.000175376,0.000010961
131072,18.582996840,18.583444032,0.000447192,0.000013975
262144,18.583447216,18.584030056,0.000582840,0.000009107
524288,18.584033256,18.585197280,0.001164024,0.000009094
1048576,18.585270896,18.587615744,0.002344848,0.000009160
2097152,18.587620144,18.592212896,0.004592752,0.000008970
4096,18.592216464,18.592291648,0.000075184,0.000075184
8192,18.592295520,18.592375280,0.000079760,0.000039880
16384,18.592378488,18.592583904,0.000205416,0.000051354
32768,18.592587096,18.592729432,0.000142336,0.000017792
65536,18.592732560,18.592904648,0.000172088,0.000010755
131072,18.592908080,18.593202864,0.000294784,0.000009212
262144,18.593206200,18.593787680,0.000581480,0.000009086
524288,18.593791312,18.594943072,0.001151760,0.000008998
1048576,18.594946808,18.597319184,0.002372376,0.000009267
2097152,18.597323024,18.601976752,0.004653728,0.000009089
4096,18.601981712,18.602063200,0.000081488,0.000081488
8192,18.602066896,18.602149368,0.000082472,0.000041236
16384,18.602152688,18.602269208,0.000116520,0.000029130
32768,18.602272696,18.602396896,0.000124200,0.000015525
65536,18.602400112,18.602573120,0.000173008,0.000010813
131072,18.602576864,18.602872696,0.000295832,0.000009245
262144,18.602876456,18.603455504,0.000579048,0.000009048
524288,18.603459224,18.604629240,0.001170016,0.000009141
1048576,18.604633296,18.607037000,0.002403704,0.000009389
2097152,18.607041496,18.611678096,0.004636600,0.000009056
4096,18.611682280,18.611758760,0.000076480,0.000076480
8192,18.611762536,18.611843736,0.000081200,0.000040600
16384,18.611847592,18.611944152,0.000096560,0.000024140
32768,18.611947992,18.612070624,0.000122632,0.000015329
65536,18.612073976,18.612262800,0.000188824,0.000011801
131072,18.612266864,18.612754840,0.000487976,0.000015249
262144,18.612758208,18.613342088,0.000583880,0.000009123
524288,18.613345408,18.614520448,0.001175040,0.000009180
1048576,18.614523992,18.616736904,0.002212912,0.000008644
2097152,18.616741400,18.621362664,0.004621264,0.000009026
4096,18.621367600,18.621444840,0.000077240,0.000077240
8192,18.621449296,18.621622856,0.000173560,0.000086780
16384,18.621626576,18.621740024,0.000113448,0.000028362
32768,18.621743264,18.621862704,0.000119440,0.000014930
65536,18.621866456,18.622039440,0.000172984,0.000010812
131072,18.622042544,18.622345784,0.000303240,0.000009476
262144,18.622349176,18.622933000,0.000583824,0.000009122
524288,18.622936496,18.624089408,0.001152912,0.000009007
1048576,18.624093264,18.626495024,0.002401760,0.000009382
2097152,18.626499280,18.631126056,0.004626776,0.000009037
4096,18.631131024,18.631210440,0.000079416,0.000079416
8192,18.631214616,18.631307360,0.000092744,0.000046372
16384,18.631311208,18.631408680,0.000097472,0.000024368
32768,18.631412360,18.631689760,0.000277400,0.000034675
65536,18.631693072,18.631865424,0.000172352,0.000010772
131072,18.631868800,18.632165720,0.000296920,0.000009279
262144,18.632169032,18.633041008,0.000871976,0.000013625
524288,18.633045224,18.634821776,0.001776552,0.000013879
1048576,18.634825632,18.637163960,0.002338328,0.000009134
2097152,18.637168216,18.641825072,0.004656856,0.000009095
4096,18.641829528,18.642000352,0.000170824,0.000170824
8192,18.642004952,18.642088232,0.000083280,0.000041640
16384,18.642091680,18.642206176,0.000114496,0.000028624
32768,18.642210144,18.642331144,0.000121000,0.000015125
65536,18.642334832,18.642528120,0.000193288,0.000012081
131072,18.642531568,18.642826464,0.000294896,0.000009215
262144,18.642829512,18.643408192,0.000578680,0.000009042
524288,18.643411680,18.644571128,0.001159448,0.000009058
1048576,18.644575048,18.646895792,0.002320744,0.000009065
2097152,18.646900120,18.651541472,0.004641352,0.000009065
4096,18.651545616,18.651621856,0.000076240,0.000076240
8192,18.651625544,18.651709032,0.000083488,0.000041744
16384,18.651712624,18.651808240,0.000095616,0.000023904
32768,18.651811464,18.651933280,0.000121816,0.000015227
65536,18.651936672,18.652126224,0.000189552,0.000011847
131072,18.652129792,18.652423712,0.000293920,0.000009185
262144,18.652426616,18.653008264,0.000581648,0.000009088
524288,18.653012144,18.654167992,0.001155848,0.000009030
1048576,18.654171560,18.656510792,0.002339232,0.000009138
2097152,18.656514760,18.661128728,0.004613968,0.000009012
4096,18.661133240,18.661210736,0.000077496,0.000077496
8192,18.661214240,18.661293688,0.000079448,0.000039724
16384,18.661296920,18.661393816,0.000096896,0.000024224
32768,18.661397576,18.661517464,0.000119888,0.000014986
65536,18.661520848,18.661877280,0.000356432,0.000022277
131072,18.661880968,18.662175608,0.000294640,0.000009207
262144,18.662179120,18.662720408,0.000541288,0.000008458
524288,18.662723800,18.663876400,0.001152600,0.000009005
